time,simulation,state,bias,estimate,method,truth
365,4,3,0.005853009070294738,0.02335600907029474,Aalen-Johansen,0.017503
730,4,1,-0.020076529217990302,0.8992484707820096,Aalen-Johansen,0.919325
730,4,2,0.012446135951994217,0.05516013595199422,Aalen-Johansen,0.042714
730,4,3,0.007630393265996127,0.04559139326599613,Aalen-Johansen,0.037961
1095,4,1,-0.03896867652022007,0.85018232347978,Aalen-Johansen,0.889151
1095,4,2,0.02649213418422299,0.07548013418422299,Aalen-Johansen,0.048988
1095,4,3,0.012476542335997126,0.07433754233599713,Aalen-Johansen,0.061861
1460,4,1,-0.02733408154252215,0.8391269184574779,Aalen-Johansen,0.866461
1460,4,2,0.011951382366043789,0.06679038236604379,Aalen-Johansen,0.054839
1460,4,3,0.01538269917647847,0.09408269917647846,Aalen-Johansen,0.07869999999999999
1825,4,1,-0.029538035286479247,0.8149079647135208,Aalen-Johansen,0.844446
1825,4,2,0.010227845273666013,0.07051784527366602,Aalen-Johansen,0.06029
1825,4,3,0.019310190012813325,0.11457419001281333,Aalen-Johansen,0.095264
365,5,1,-0.002232257192770759,0.9473467428072292,Aalen-Johansen,0.949579
365,5,2,0.00610632840708205,0.03902432840708205,Aalen-Johansen,0.032918
365,5,3,-0.003874071214311027,0.013628928785688974,Aalen-Johansen,0.017503
730,5,1,0.006637134440172887,0.9259621344401728,Aalen-Johansen,0.919325
730,5,2,-0.01081361487915538,0.03190038512084462,Aalen-Johansen,0.042714
730,5,3,0.004176480438982749,0.04213748043898275,Aalen-Johansen,0.037961
1095,5,1,0.003450017927015381,0.8926010179270154,Aalen-Johansen,0.889151
1095,5,2,-0.005675491454704487,0.04331250854529551,Aalen-Johansen,0.048988
1095,5,3,0.002225473527689259,0.06408647352768926,Aalen-Johansen,0.061861
1460,5,1,0.003481502860029684,0.8699425028600297,Aalen-Johansen,0.866461
1460,5,2,-0.0056307894126172015,0.0492082105873828,Aalen-Johansen,0.054839
1460,5,3,0.002149286552587601,0.0808492865525876,Aalen-Johansen,0.07869999999999999
1825,5,1,-4.777385046391691e-4,0.8439682614953609,Aalen-Johansen,0.844446
1825,5,2,0.0036153002480732374,0.06390530024807324,Aalen-Johansen,0.06029
1825,5,3,-0.0031375617434339365,0.092126438256566065,Aalen-Johansen,0.095264
365,6,1,-0.004533840865395544,0.9450451591346044,Aalen-Johansen,0.949579
365,6,2,0.004820862787337475,0.03773886278733748,Aalen-Johansen,0.032918
365,6,3,-2.870219219418581e-4,0.017215978078058143,Aalen-Johansen,0.017503
730,6,1,-0.009302911255791968,0.910022088744208,Aalen-Johansen,0.919325
730,6,2,0.00954160167049136,0.05225560167049136,Aalen-Johansen,0.042714
730,6,3,-2.386904146991914e-4,0.03772230958530081,Aalen-Johansen,0.037961
1095,6,1,-0.002057387576786751,0.8870936124232133,Aalen-Johansen,0.889151
1095,6,2,0.007996593720035632,0.05698459372003563,Aalen-Johansen,0.048988
1095,6,3,-0.005939206143248818,0.05592179385675118,Aalen-Johansen,0.061861
1460,6,1,-0.010025650213881576,0.8564353497861185,Aalen-Johansen,0.866461
1460,6,2,0.01654868778963424,0.07138768778963424,Aalen-Johansen,0.054839
1460,6,3,-0.0065230375757527465,0.07217696242424725,Aalen-Johansen,0.07869999999999999
1825,6,1,-0.005598861215966311,0.8388471387840337,Aalen-Johansen,0.844446
