time,simulation,method,state,bias,estimate,truth
1825,3,Aalen-Johansen,1,-0.006488748576197755,0.012797251423802246,0.019286
1825,3,Aalen-Johansen,2,-0.007233648516537822,0.040783351483462175,0.048017
1825,3,Aalen-Johansen,3,0.013722397092733374,0.9464193970927333,0.9326969999999999
365,4,Aalen-Johansen,1,-0.01909408379509414,0.5049749162049059,0.524069
365,4,Aalen-Johansen,2,0.026076667964568867,0.22457866796456888,0.198502
365,4,Aalen-Johansen,3,-0.006982584169474948,0.27044641583052503,0.277429
730,4,Aalen-Johansen,1,-0.041582163135003736,0.18283083686499627,0.224413
730,4,Aalen-Johansen,2,0.049735339879809576,0.23751333987980958,0.187778
730,4,Aalen-Johansen,3,-0.008153176744805979,0.579655823255194,0.587809
1095,4,Aalen-Johansen,1,-0.022894185498039343,0.07563081450196066,0.098525
1095,4,Aalen-Johansen,2,0.027168148752842874,0.15878414875284289,0.131616
1095,4,Aalen-Johansen,3,-0.004273963254803226,0.7655850367451967,0.769859
1460,4,Aalen-Johansen,1,-0.018466728499346444,0.025210271500653556,0.043677
1460,4,Aalen-Johansen,2,0.01532229306813912,0.09739629306813911,0.082074
1460,4,Aalen-Johansen,3,0.0031444354312074596,0.8773934354312075,0.874249
1825,4,Aalen-Johansen,1,-0.006680864249673221,0.01260513575032678,0.019286
1825,4,Aalen-Johansen,2,-0.010896631865707426,0.03712036813429257,0.048017
1825,4,Aalen-Johansen,3,0.017577496115381064,0.950274496115381,0.9326969999999999
365,5,Aalen-Johansen,1,-0.03166069593924031,0.4924083040607597,0.524069
365,5,Aalen-Johansen,2,-0.005966509685847082,0.19253549031415293,0.198502
365,5,Aalen-Johansen,3,0.03762720562508648,0.31505620562508646,0.277429
730,5,Aalen-Johansen,1,-0.010876966091215301,0.2135360339087847,0.224413
730,5,Aalen-Johansen,2,-0.036307865064676675,0.15147013493532333,0.187778
730,5,Aalen-Johansen,3,0.04718483115589123,0.6349938311558913,0.587809
1095,5,Aalen-Johansen,1,0.0224671547108318,0.1209921547108318,0.098525
1095,5,Aalen-Johansen,2,-0.0325242941384572,0.09909170586154281,0.131616
1095,5,Aalen-Johansen,3,0.010057139427624984,0.7799161394276249,0.769859
1460,5,Aalen-Johansen,1,0.00366775619119504,0.04734475619119504,0.043677
1460,5,Aalen-Johansen,2,-0.011575792720169092,0.0704982072798309,0.082074
1460,5,Aalen-Johansen,3,0.00790803652897365,0.8821570365289737,0.874249
1825,5,Aalen-Johansen,1,0.001756113862753355,0.021042113862753356,0.019286
1825,5,Aalen-Johansen,2,-0.0036951388104772068,0.04432186118952279,0.048017
1825,5,Aalen-Johansen,3,0.0019390249477239108,0.9346360249477238,0.9326969999999999
365,6,Aalen-Johansen,1,-0.0286732738687297,0.4953957261312703,0.524069
365,6,Aalen-Johansen,2,0.021275066606091797,0.2197770666060918,0.198502
365,6,Aalen-Johansen,3,0.0073982072626385675,0.28482720726263855,0.277429
730,6,Aalen-Johansen,1,-0.028050617764480756,0.19636238223551924,0.224413
730,6,Aalen-Johansen,2,0.003994493441272756,0.19177249344127276,0.187778
730,6,Aalen-Johansen,3,0.024056124323209027,0.611865124323209,0.587809
1095,6,Aalen-Johansen,1,0.004734146560173444,0.10325914656017345,0.098525
1095,6,Aalen-Johansen,2,-0.01585513313866123,0.11576086686133878,0.131616
